  cell  ,E,W,N,S
"(32, 38)",0,1,1,0
"(33, 38)",1,1,0,1
"(34, 38)",0,0,1,0
"(35, 38)",0,1,0,1
"(36, 38)",1,0,1,1
"(37, 38)",0,1,1,1
"(38, 38)",1,0,1,1
"(39, 38)",0,1,1,0
"(40, 38)",0,1,0,1
"(41, 38)",1,0,1,0
"(42, 38)",1,0,0,1
"(43, 38)",0,1,1,1
"(44, 38)",1,0,1,0
"(45, 38)",1,1,0,0
"(46, 38)",1,1,0,1
"(47, 38)",1,0,1,0
"(48, 38)",1,0,0,1
"(49, 38)",0,1,1,0
"(50, 38)",1,1,0,0
"(51, 38)",1,1,0,0
"(52, 38)",1,0,0,1
"(53, 38)",1,1,1,1
"(54, 38)",0,0,1,1
"(55, 38)",0,1,1,0
"(56, 38)",1,1,0,0
"(57, 38)",1,0,0,0
"(58, 38)",0,1,0,1
"(59, 38)",1,0,1,0
"(60, 38)",1,1,0,0
"(61, 38)",1,0,0,1
"(62, 38)",0,1,1,0
"(63, 38)",1,0,0,1
"(64, 38)",0,1,1,0
"(65, 38)",1,0,0,1
"(66, 38)",0,0,1,1
"(67, 38)",1,0,1,1
"(68, 38)",0,1,1,0
"(69, 38)",1,0,0,1
"(70, 38)",0,1,1,0
"(1, 39)",1,0,0,1
"(2, 39)",0,1,1,0
"(3, 39)",0,1,0,1
"(4, 39)",0,0,1,0
"(5, 39)",0,1,0,1
"(6, 39)",1,0,1,1
"(7, 39)",0,1,1,1
"(8, 39)",1,1,1,1
"(9, 39)",1,0,1,0
"(10, 39)",1,1,0,1
"(11, 39)",0,0,1,1
"(12, 39)",1,1,1,0
"(13, 39)",1,1,0,1
"(14, 39)",1,0,1,0
"(15, 39)",0,1,0,0
"(16, 39)",1,0,0,1
"(17, 39)",1,1,1,0
"(18, 39)",1,0,0,1
"(19, 39)",0,1,1,0
"(20, 39)",0,1,0,1
"(21, 39)",0,1,1,0
"(22, 39)",1,0,0,1
"(23, 39)",0,1,1,1
"(24, 39)",0,0,1,1
"(25, 39)",1,0,1,0
"(26, 39)",0,0,0,1
"(27, 39)",1,0,1,1
"(28, 39)",1,0,1,0
"(29, 39)",1,1,0,1
"(30, 39)",1,0,1,0
"(31, 39)",0,1,0,1
"(32, 39)",1,0,1,1
"(33, 39)",0,1,1,1
"(34, 39)",1,0,1,1
"(35, 39)",0,0,1,1
"(36, 39)",0,1,1,1
"(37, 39)",1,0,1,1
"(38, 39)",0,1,1,1
"(39, 39)",0,0,1,1
"(40, 39)",1,0,1,0
"(41, 39)",0,1,0,1
"(42, 39)",0,1,1,0
"(43, 39)",1,0,0,1
"(44, 39)",0,1,1,1
"(45, 39)",1,1,1,1
"(46, 39)",1,1,1,0
"(47, 39)",1,1,0,0
"(48, 39)",1,1,0,1
"(49, 39)",0,0,1,1
"(50, 39)",1,1,1,0
"(51, 39)",0,1,0,1
"(52, 39)",0,1,1,0
"(53, 39)",1,1,0,1
"(54, 39)",0,0,1,1
"(55, 39)",0,0,1,1
"(56, 39)",1,1,1,1
"(57, 39)",0,1,1,1
"(58, 39)",1,0,1,0
"(59, 39)",0,1,0,1
"(60, 39)",0,1,1,0
"(61, 39)",1,1,0,0
"(62, 39)",1,0,0,0
"(63, 39)",1,1,0,1
"(64, 39)",1,0,1,0
"(65, 39)",0,1,0,1
"(66, 39)",1,0,1,0
"(67, 39)",0,1,0,1
"(68, 39)",1,0,1,1
"(69, 39)",0,1,1,1
"(70, 39)",1,0,1,0
"(1, 40)",1,1,0,1
"(2, 40)",1,0,1,0
"(3, 40)",1,0,0,1
"(4, 40)",0,0,1,1
"(5, 40)",0,0,1,1
"(6, 40)",1,1,1,0
"(7, 40)",1,0,0,1
"(8, 40)",0,1,1,0
"(9, 40)",0,1,0,1
"(10, 40)",1,1,1,0
"(11, 40)",1,0,0,1
"(12, 40)",0,1,1,0
"(13, 40)",1,1,0,0
"(14, 40)",1,1,0,0
"(15, 40)",1,0,0,1
"(16, 40)",0,1,1,0
"(17, 40)",1,1,0,0
"(18, 40)",1,1,0,0
"(19, 40)",0,0,0,1
"(20, 40)",1,0,1,1
"(21, 40)",0,0,1,1
"(22, 40)",0,1,1,0
"(23, 40)",1,0,0,1
"(24, 40)",1,0,1,0
"(25, 40)",0,1,0,1
"(26, 40)",1,0,1,0
"(27, 40)",0,1,0,0
"(28, 40)",1,1,0,1
"(29, 40)",1,1,1,0
"(30, 40)",1,1,0,1
"(31, 40)",0,0,1,0
"(32, 40)",0,1,0,1
"(33, 40)",1,0,1,0
"(34, 40)",1,1,0,1
"(35, 40)",0,0,1,1
"(36, 40)",0,0,1,1
"(37, 40)",1,1,1,0
"(38, 40)",1,0,0,0
"(39, 40)",1,0,0,1
"(40, 40)",0,1,1,0
"(41, 40)",1,0,0,1
"(42, 40)",0,0,1,1
"(43, 40)",1,1,1,0
"(44, 40)",1,0,0,1
"(45, 40)",1,1,1,0
"(46, 40)",1,1,0,1
"(47, 40)",0,1,1,1
"(48, 40)",0,1,1,1
"(49, 40)",1,0,1,1
"(50, 40)",1,1,1,0
"(51, 40)",1,0,0,1
"(52, 40)",0,0,1,1
"(53, 40)",1,1,1,0
"(54, 40)",1,0,0,1
"(55, 40)",1,0,1,0
"(56, 40)",0,1,0,1
"(57, 40)",1,0,1,1
"(58, 40)",0,1,1,1
"(59, 40)",0,0,1,1
"(60, 40)",1,0,1,1
"(61, 40)",0,1,1,0
"(62, 40)",1,1,0,1
"(63, 40)",1,1,1,0
"(64, 40)",0,1,0,1
"(65, 40)",0,0,1,1
"(66, 40)",1,1,1,0
"(67, 40)",1,0,0,0
"(68, 40)",0,1,0,1
"(69, 40)",1,0,1,0
"(70, 40)",1,1,0,0
"(1, 41)",1,1,0,0
"(2, 41)",0,1,0,1
"(3, 41)",0,1,1,1
"(4, 41)",1,0,1,1
"(5, 41)",0,0,1,1
"(6, 41)",0,1,1,1
"(7, 41)",0,1,1,1
"(8, 41)",1,0,1,0
"(9, 41)",0,0,0,1
"(10, 41)",0,1,1,0
"(11, 41)",0,1,0,1
"(12, 41)",1,0,1,0
"(13, 41)",1,1,0,0
"(14, 41)",0,1,0,1
"(15, 41)",0,1,1,1
"(16, 41)",1,0,1,0
"(17, 41)",1,1,0,0
"(18, 41)",1,1,0,0
"(19, 41)",1,0,0,1
"(20, 41)",0,1,1,0
"(21, 41)",1,0,0,1
"(22, 41)",0,0,1,1
"(23, 41)",0,1,1,0
"(24, 41)",0,1,0,1
"(25, 41)",1,0,1,0
"(26, 41)",0,1,0,1
"(27, 41)",1,0,1,0
"(28, 41)",1,1,0,0
"(29, 41)",1,1,0,1
"(30, 41)",0,1,1,1
"(31, 41)",0,0,1,1
"(32, 41)",1,0,1,1
"(33, 41)",0,1,1,1
"(34, 41)",1,1,1,1
"(35, 41)",0,0,1,1
"(36, 41)",1,0,1,1
"(37, 41)",1,1,1,1
"(38, 41)",0,1,1,0
"(39, 41)",1,1,0,0
"(40, 41)",0,0,0,1
"(41, 41)",0,1,1,1
"(42, 41)",1,0,1,0
"(43, 41)",0,1,0,0
"(44, 41)",1,1,0,0
"(45, 41)",0,1,0,1
"(46, 41)",1,1,1,1
"(47, 41)",0,0,1,1
"(48, 41)",1,0,1,0
"(49, 41)",1,1,0,0
"(50, 41)",1,1,0,0
"(51, 41)",1,1,0,0
"(52, 41)",1,0,0,0
"(53, 41)",0,1,0,1
"(54, 41)",0,1,1,0
"(55, 41)",1,1,0,0
"(56, 41)",1,0,0,1
"(57, 41)",0,1,1,0
"(58, 41)",1,0,0,1
"(59, 41)",1,0,1,0
"(60, 41)",1,1,0,0
"(61, 41)",1,0,0,1
"(62, 41)",0,1,1,0
"(63, 41)",0,1,0,1
"(64, 41)",0,0,1,0
"(65, 41)",1,0,0,1
"(66, 41)",1,1,1,1
"(67, 41)",1,1,1,0
"(68, 41)",1,0,0,1
"(69, 41)",1,1,1,1
"(70, 41)",1,1,1,0
"(1, 42)",1,1,0,1
"(2, 42)",0,0,1,1
"(3, 42)",1,0,1,1
"(4, 42)",0,1,1,0
"(5, 42)",1,0,0,1
"(6, 42)",0,0,1,1
"(7, 42)",1,0,1,1
"(8, 42)",0,1,1,0
"(9, 42)",1,0,0,1
"(10, 42)",0,0,1,1
"(11, 42)",1,0,1,1
"(12, 42)",1,1,1,0
"(13, 42)",1,1,0,1
"(14, 42)",0,0,1,1
"(15, 42)",1,0,1,1
"(16, 42)",0,1,1,0
"(17, 42)",1,1,0,1
"(18, 42)",0,1,1,0
"(19, 42)",0,1,0,1
"(20, 42)",0,0,1,1
"(21, 42)",0,1,1,1
"(22, 42)",1,0,1,1
"(23, 42)",0,0,1,1
"(24, 42)",1,0,1,0
"(25, 42)",1,1,0,0
"(26, 42)",1,0,0,1
"(27, 42)",0,1,1,0
"(28, 42)",0,1,0,1
"(29, 42)",1,1,1,1
"(30, 42)",0,0,1,1
"(31, 42)",1,0,1,0
"(32, 42)",1,1,0,1
"(33, 42)",0,0,1,1
"(34, 42)",1,1,1,1
"(35, 42)",1,0,1,0
"(36, 42)",1,1,0,0
"(37, 42)",0,1,0,1
"(38, 42)",1,0,1,0
"(39, 42)",0,1,0,1
"(40, 42)",1,0,1,1
"(41, 42)",1,0,1,1
"(42, 42)",0,1,1,1
"(43, 42)",1,0,1,1
"(44, 42)",0,1,1,0
"(45, 42)",1,0,0,1
"(46, 42)",1,1,1,0
"(47, 42)",1,0,0,1
"(48, 42)",1,1,1,1
"(49, 42)",0,1,1,1
"(50, 42)",1,1,1,0
"(51, 42)",1,1,0,0
"(52, 42)",1,1,0,0
"(53, 42)",1,0,0,1
"(54, 42)",0,0,1,1
"(55, 42)",0,1,1,0
"(56, 42)",0,1,0,1
"(57, 42)",0,0,1,1
"(58, 42)",0,1,1,0
"(59, 42)",0,1,0,1
"(60, 42)",0,1,1,0
"(61, 42)",1,1,0,1
"(62, 42)",0,0,1,1
"(63, 42)",0,0,1,1
"(64, 42)",0,0,1,1
"(65, 42)",1,1,1,0
"(66, 42)",1,1,0,0
"(67, 42)",0,1,0,1
"(68, 42)",1,1,1,0
"(69, 42)",1,1,0,0
"(70, 42)",1,1,0,0
"(1, 43)",1,1,0,1
"(2, 43)",0,0,1,1
"(3, 43)",0,1,1,1
"(4, 43)",0,0,1,1
"(5, 43)",0,1,1,0
"(6, 43)",0,0,0,1
"(7, 43)",1,1,1,0
"(8, 43)",1,0,0,1
"(9, 43)",0,1,1,0
"(10, 43)",1,0,0,1
"(11, 43)",1,1,1,0
"(12, 43)",0,1,0,1
"(13, 43)",1,1,1,1
"(14, 43)",1,0,1,0
"(15, 43)",0,1,0,1
"(16, 43)",1,0,1,1
"(17, 43)",0,1,1,1
"(18, 43)",1,0,1,0
"(19, 43)",1,0,0,1
"(20, 43)",1,0,1,0
"(21, 43)",1,0,0,1
"(22, 43)",0,1,1,1
"(23, 43)",1,0,1,1
"(24, 43)",0,1,1,1
"(25, 43)",0,1,1,0
"(26, 43)",1,1,0,0
"(27, 43)",1,0,0,1
"(28, 43)",1,0,1,0
"(29, 43)",1,1,0,0
"(30, 43)",1,0,0,1
"(31, 43)",0,1,1,0
"(32, 43)",1,1,0,0
"(33, 43)",1,0,0,1
"(34, 43)",0,1,1,0
"(35, 43)",1,1,0,0
"(36, 43)",0,1,0,1
"(37, 43)",1,0,1,1
"(38, 43)",1,1,1,0
"(39, 43)",1,0,0,1
"(40, 43)",0,1,1,0
"(41, 43)",0,1,0,1
"(42, 43)",1,0,1,1
"(43, 43)",0,1,1,1
"(44, 43)",0,0,1,1
"(45, 43)",1,1,1,0
"(46, 43)",0,1,0,1
"(47, 43)",1,1,1,0
"(48, 43)",1,1,0,0
"(49, 43)",1,0,0,1
"(50, 43)",1,1,1,0
"(51, 43)",0,1,0,1
"(52, 43)",1,1,1,0
"(53, 43)",1,1,0,1
"(54, 43)",1,0,1,1
"(55, 43)",1,0,1,1
"(56, 43)",0,0,1,1
"(57, 43)",1,0,1,1
"(58, 43)",1,0,1,1
"(59, 43)",0,0,1,1
"(60, 43)",0,0,1,1
"(61, 43)",1,1,1,1
"(62, 43)",1,0,1,1
"(63, 43)",0,0,1,1
"(64, 43)",0,0,1,1
"(65, 43)",1,1,1,1
"(66, 43)",1,1,1,0
"(67, 43)",1,0,0,1
"(68, 43)",0,1,1,0
"(69, 43)",0,1,0,1
"(70, 43)",1,1,1,0
"(1, 44)",1,1,0,1
"(2, 44)",1,0,1,0
"(3, 44)",1,0,0,1
"(4, 44)",1,0,1,1
"(5, 44)",0,0,1,1
"(6, 44)",1,0,1,0
"(7, 44)",1,1,0,0
"(8, 44)",0,1,0,1
"(9, 44)",1,0,1,1
"(10, 44)",0,1,1,0
"(11, 44)",1,1,0,0
"(12, 44)",1,0,0,1
"(13, 44)",0,1,1,0
"(14, 44)",0,1,0,1
"(15, 44)",1,0,1,1
"(16, 44)",1,1,1,0
"(17, 44)",1,0,0,0
"(18, 44)",0,1,0,1
"(19, 44)",0,1,1,0
"(20, 44)",1,1,0,0
"(21, 44)",1,1,0,0
"(22, 44)",0,0,0,1
"(23, 44)",1,1,1,0
"(24, 44)",0,0,0,1
"(25, 44)",1,0,1,0
"(26, 44)",1,1,0,1
"(27, 44)",1,1,1,0
"(28, 44)",0,1,0,1
"(29, 44)",1,1,1,0
"(30, 44)",0,1,0,1
"(31, 44)",1,0,1,0
"(32, 44)",1,1,0,0
"(33, 44)",0,1,0,1
"(34, 44)",1,0,1,0
"(35, 44)",1,1,0,0
"(36, 44)",1,0,0,1
"(37, 44)",0,1,1,0
"(38, 44)",1,1,0,1
"(39, 44)",0,1,1,1
"(40, 44)",0,0,1,1
"(41, 44)",1,0,1,0
"(42, 44)",0,1,0,1
"(43, 44)",0,0,1,1
"(44, 44)",0,0,1,1
"(45, 44)",1,1,1,0
"(46, 44)",1,0,0,1
"(47, 44)",0,1,1,0
"(48, 44)",1,1,0,0
"(49, 44)",1,1,0,0
"(50, 44)",0,1,0,1
"(51, 44)",0,0,1,1
"(52, 44)",0,1,1,0
"(53, 44)",1,1,0,0
"(54, 44)",1,1,0,0
"(55, 44)",1,1,0,0
"(56, 44)",1,0,0,1
"(57, 44)",0,1,1,0
"(58, 44)",0,1,0,1
"(59, 44)",0,0,1,1
"(60, 44)",0,0,1,1
"(61, 44)",1,1,1,0
"(62, 44)",1,1,0,1
"(63, 44)",0,0,1,1
"(64, 44)",0,0,1,1
"(65, 44)",1,1,1,0
"(66, 44)",1,1,0,0
"(67, 44)",1,1,0,1
"(68, 44)",1,0,1,1
"(69, 44)",0,0,1,1
"(70, 44)",0,1,1,0
"(1, 45)",1,1,0,0
"(2, 45)",0,1,0,1
"(3, 45)",1,1,1,0
"(4, 45)",1,1,0,0
"(5, 45)",1,0,0,1
"(6, 45)",0,1,1,0
"(7, 45)",1,1,0,0
"(8, 45)",1,0,0,1
"(9, 45)",1,1,1,1
"(10, 45)",1,0,1,1
"(11, 45)",0,1,1,0
"(12, 45)",1,1,0,1
"(13, 45)",0,0,1,1
"(14, 45)",1,0,1,0
"(15, 45)",1,1,0,0
"(16, 45)",1,1,0,0
"(17, 45)",1,1,0,1
"(18, 45)",1,0,1,1
"(19, 45)",0,0,1,0
"(20, 45)",0,1,0,1
"(21, 45)",1,1,1,0
"(22, 45)",1,0,0,1
"(23, 45)",1,1,1,0
"(24, 45)",1,0,0,1
"(25, 45)",1,1,1,0
"(26, 45)",1,1,0,0
"(27, 45)",1,1,0,1
"(28, 45)",0,0,1,1
"(29, 45)",1,1,1,0
"(30, 45)",0,0,0,1
"(31, 45)",0,1,1,1
"(32, 45)",0,1,1,1
"(33, 45)",0,0,1,0
"(34, 45)",1,1,0,0
"(35, 45)",0,1,0,1
"(36, 45)",1,1,1,0
"(37, 45)",1,0,0,1
"(38, 45)",0,1,1,1
"(39, 45)",1,0,1,0
"(40, 45)",1,0,0,0
"(41, 45)",1,1,0,0
"(42, 45)",1,0,0,1
"(43, 45)",0,0,1,1
"(44, 45)",0,0,1,1
"(45, 45)",0,1,1,1
"(46, 45)",1,1,1,0
"(47, 45)",1,0,0,0
"(48, 45)",1,1,0,0
"(49, 45)",1,1,0,0
"(50, 45)",1,0,0,1
"(51, 45)",0,0,1,1
"(52, 45)",1,0,1,1
"(53, 45)",1,1,1,1
"(54, 45)",1,1,1,0
"(55, 45)",0,1,0,1
"(56, 45)",0,1,1,0
"(57, 45)",1,0,0,1
"(58, 45)",1,0,1,1
"(59, 45)",1,0,1,1
"(60, 45)",0,0,1,1
"(61, 45)",0,1,1,1
"(62, 45)",0,1,1,1
"(63, 45)",1,0,1,0
"(64, 45)",1,0,0,1
"(65, 45)",0,1,1,0
"(66, 45)",1,1,0,0
"(67, 45)",1,1,0,0
"(68, 45)",0,1,0,1
"(69, 45)",0,0,1,1
"(70, 45)",1,0,1,0
"(1, 46)",1,1,0,1
"(2, 46)",0,0,1,1
"(3, 46)",1,1,1,1
"(4, 46)",1,1,1,1
"(5, 46)",0,1,1,1
"(6, 46)",1,0,1,0
"(7, 46)",0,1,0,0
"(8, 46)",1,1,0,0
"(9, 46)",1,1,0,0
"(10, 46)",1,1,0,0
"(11, 46)",0,0,0,1
"(12, 46)",0,1,1,1
"(13, 46)",1,0,1,0
"(14, 46)",1,1,0,0
"(15, 46)",1,1,0,0
"(16, 46)",1,1,0,0
"(17, 46)",1,1,0,0
"(18, 46)",1,1,0,0
"(19, 46)",1,0,0,1
"(20, 46)",1,0,1,1
"(21, 46)",0,1,1,1
"(22, 46)",1,1,1,0
"(23, 46)",0,1,0,1
"(24, 46)",1,1,1,0
"(25, 46)",1,1,0,0
"(26, 46)",1,1,0,0
"(27, 46)",1,1,0,0
"(28, 46)",0,0,0,1
"(29, 46)",0,1,1,1
"(30, 46)",0,0,1,1
"(31, 46)",0,0,1,1
"(32, 46)",0,0,1,1
"(33, 46)",0,0,1,1
"(34, 46)",0,1,1,1
"(35, 46)",1,0,1,1
"(36, 46)",1,1,1,0
"(37, 46)",1,1,0,1
"(38, 46)",1,0,1,1
"(39, 46)",0,1,1,1
"(40, 46)",0,1,1,1
"(41, 46)",1,1,1,0
"(42, 46)",1,1,0,0
"(43, 46)",1,0,0,1
"(44, 46)",0,0,1,1
"(45, 46)",0,0,1,1
"(46, 46)",0,1,1,1
"(47, 46)",0,1,1,0
"(48, 46)",1,1,0,0
"(49, 46)",0,1,0,1
"(50, 46)",1,1,1,1
"(51, 46)",0,0,1,1
"(52, 46)",1,1,1,0
"(53, 46)",1,1,0,0
"(54, 46)",0,1,0,1
"(55, 46)",1,0,1,1
"(56, 46)",1,0,1,1
"(57, 46)",0,1,1,0
"(58, 46)",1,1,0,0
"(59, 46)",1,1,0,0
"(60, 46)",1,0,0,1
"(61, 46)",0,0,1,1
"(62, 46)",0,0,1,1
"(63, 46)",0,1,1,1
"(64, 46)",0,1,1,1
"(65, 46)",0,0,1,1
"(66, 46)",1,1,1,1
"(67, 46)",0,1,1,1
"(68, 46)",0,0,1,1
"(69, 46)",1,0,1,1
"(70, 46)",0,1,1,0
"(1, 47)",1,1,0,1
"(2, 47)",0,0,1,1
"(3, 47)",1,1,1,0
"(4, 47)",1,1,0,1
"(5, 47)",0,0,1,0
"(6, 47)",1,1,0,1
"(7, 47)",1,0,1,1
"(8, 47)",0,1,1,0
"(9, 47)",0,1,0,1
"(10, 47)",0,1,1,0
"(11, 47)",1,0,0,1
"(12, 47)",0,0,1,1
"(13, 47)",0,1,1,1
"(14, 47)",1,1,1,0
"(15, 47)",0,1,0,1
"(16, 47)",0,1,1,1
"(17, 47)",1,1,1,1
"(18, 47)",0,1,1,0
"(19, 47)",1,1,0,0
"(20, 47)",1,1,0,1
"(21, 47)",1,0,1,1
"(22, 47)",1,1,1,0
"(23, 47)",1,0,0,1
"(24, 47)",0,1,1,0
"(25, 47)",1,1,0,1
"(26, 47)",0,1,1,0
"(27, 47)",0,1,0,1
"(28, 47)",1,0,1,1
"(29, 47)",1,0,1,1
"(30, 47)",0,0,1,1
"(31, 47)",1,0,1,0
"(32, 47)",1,0,0,1
"(33, 47)",0,0,1,1
"(34, 47)",1,0,1,1
"(35, 47)",1,1,1,0
"(36, 47)",1,1,0,0
"(37, 47)",1,1,0,0
"(38, 47)",1,1,0,1
"(39, 47)",0,0,1,1
"(40, 47)",1,0,1,1
"(41, 47)",0,1,1,1
"(42, 47)",0,1,1,1
"(43, 47)",1,1,1,0
"(44, 47)",1,0,0,1
"(45, 47)",0,0,1,1
"(46, 47)",0,0,1,1
"(47, 47)",1,0,1,0
"(48, 47)",0,1,0,1
"(49, 47)",0,0,1,1
"(50, 47)",0,1,1,1
"(51, 47)",1,0,1,1
"(52, 47)",0,1,1,1
"(53, 47)",0,1,1,1
"(54, 47)",1,0,1,0
"(55, 47)",1,1,0,0
"(56, 47)",1,1,0,0
"(57, 47)",1,0,0,1
"(58, 47)",0,1,1,0
"(59, 47)",1,1,0,1
"(60, 47)",0,1,1,0
"(61, 47)",0,0,0,1
"(62, 47)",0,0,1,1
"(63, 47)",1,0,1,1
"(64, 47)",0,0,1,1
"(65, 47)",1,0,1,1
"(66, 47)",1,1,1,0
"(67, 47)",1,0,0,1
"(68, 47)",0,0,1,1
"(69, 47)",0,1,1,1
"(70, 47)",0,0,1,0
"(1, 48)",1,1,0,1
"(2, 48)",0,0,1,1
"(3, 48)",0,1,1,1
"(4, 48)",0,1,1,1
"(5, 48)",1,0,1,1
"(6, 48)",1,1,1,0
"(7, 48)",0,1,0,1
"(8, 48)",0,0,1,1
"(9, 48)",1,0,1,1
"(10, 48)",0,0,1,1
"(11, 48)",0,1,1,1
"(12, 48)",1,0,1,1
"(13, 48)",1,0,1,1
"(14, 48)",0,1,1,1
"(15, 48)",0,0,1,1
"(16, 48)",0,0,1,1
"(17, 48)",1,1,1,1
"(18, 48)",1,0,1,0
"(19, 48)",1,1,0,1
"(20, 48)",1,1,1,0
"(21, 48)",1,1,0,0
"(22, 48)",1,1,0,1
"(23, 48)",0,1,1,1
"(24, 48)",1,0,1,0
"(25, 48)",1,1,0,0
"(26, 48)",1,0,0,1
"(27, 48)",0,0,1,1
"(28, 48)",0,1,1,0
"(29, 48)",0,1,0,0
"(30, 48)",1,0,0,1
"(31, 48)",1,1,1,0
"(32, 48)",1,1,0,0
"(33, 48)",1,0,0,0
"(34, 48)",1,1,0,0
"(35, 48)",1,1,0,0
"(36, 48)",1,1,0,0
"(37, 48)",1,1,0,0
"(38, 48)",1,1,0,1
"(39, 48)",1,0,1,1
"(40, 48)",0,1,1,0
"(41, 48)",1,0,0,1
"(42, 48)",0,0,1,1
"(43, 48)",1,1,1,0
"(44, 48)",0,1,0,1
"(45, 48)",1,0,1,1
"(46, 48)",1,0,1,0
"(47, 48)",0,1,0,1
"(48, 48)",0,0,1,1
"(49, 48)",0,0,1,1
"(50, 48)",1,0,1,1
"(51, 48)",0,1,1,1
"(52, 48)",0,0,1,1
"(53, 48)",0,0,1,0
"(54, 48)",1,1,0,0
"(55, 48)",1,1,0,1
"(56, 48)",0,1,1,0
"(57, 48)",0,1,0,1
"(58, 48)",1,0,1,0
"(59, 48)",1,1,0,0
"(60, 48)",1,0,0,1
"(61, 48)",0,0,1,1
"(62, 48)",0,0,1,1
"(63, 48)",0,1,1,0
"(64, 48)",1,0,0,1
"(65, 48)",1,1,1,0
"(66, 48)",1,1,0,0
"(67, 48)",1,1,0,0
"(68, 48)",1,0,0,1
"(69, 48)",0,0,1,1
"(70, 48)",1,0,1,0
"(1, 49)",0,1,0,1
"(2, 49)",1,0,1,0
"(3, 49)",1,0,0,1
"(4, 49)",1,0,1,1
"(5, 49)",0,1,1,0
"(6, 49)",0,1,0,1
"(7, 49)",0,0,1,1
"(8, 49)",1,0,1,1
"(9, 49)",0,1,1,1
"(10, 49)",1,0,1,1
"(11, 49)",0,0,1,0
"(12, 49)",1,1,0,0
"(13, 49)",0,1,0,1
"(14, 49)",0,0,1,1
"(15, 49)",1,0,1,1
"(16, 49)",0,0,1,1
"(17, 49)",0,1,1,0
"(18, 49)",1,1,0,1
"(19, 49)",0,1,1,0
"(20, 49)",1,1,0,0
"(21, 49)",1,1,0,1
"(22, 49)",0,1,1,1
"(23, 49)",1,0,1,0
"(24, 49)",0,1,0,0
"(25, 49)",1,1,0,0
"(26, 49)",0,1,0,1
"(27, 49)",0,0,1,1
"(28, 49)",1,0,1,0
"(29, 49)",1,0,0,1
"(30, 49)",0,1,1,0
"(31, 49)",0,1,0,1
"(32, 49)",0,1,1,1
"(33, 49)",1,1,1,0
"(34, 49)",0,1,0,1
"(35, 49)",1,1,1,0
"(36, 49)",1,1,0,1
"(37, 49)",1,1,1,0
"(38, 49)",0,1,0,0
"(39, 49)",1,1,0,0
"(40, 49)",1,0,0,0
"(41, 49)",1,1,0,1
"(42, 49)",0,0,1,1
"(43, 49)",0,1,1,0
"(44, 49)",0,0,0,1
"(45, 49)",1,1,1,0
"(46, 49)",0,1,0,1
"(47, 49)",1,0,1,0
"(48, 49)",1,0,0,1
"(49, 49)",1,0,1,1
"(50, 49)",1,1,1,1
"(51, 49)",0,0,1,1
"(52, 49)",0,0,1,1
"(53, 49)",1,0,1,0
"(54, 49)",1,1,0,0
"(55, 49)",1,1,0,1
"(56, 49)",1,0,1,1
"(57, 49)",0,0,1,1
"(58, 49)",1,1,1,1
"(59, 49)",0,1,1,1
"(60, 49)",1,1,1,0
"(61, 49)",0,0,0,1
"(62, 49)",1,0,1,0
"(63, 49)",1,0,0,1
"(64, 49)",0,1,1,0
"(65, 49)",0,1,0,1
"(66, 49)",0,1,1,0
"(67, 49)",1,1,0,0
"(68, 49)",1,1,0,1
"(69, 49)",0,0,1,0
"(70, 49)",1,1,0,0
"(1, 50)",0,0,0,1
"(2, 50)",1,1,1,0
"(3, 50)",1,1,0,0
"(4, 50)",0,1,0,1
"(5, 50)",1,0,1,1
"(6, 50)",1,0,1,0
"(7, 50)",1,0,0,1
"(8, 50)",1,1,1,0
"(9, 50)",1,0,0,0
"(10, 50)",0,1,0,1
"(11, 50)",0,0,1,1
"(12, 50)",0,1,1,1
"(13, 50)",1,0,1,1
"(14, 50)",1,0,1,0
"(15, 50)",1,1,0,0
"(16, 50)",1,0,0,1
"(17, 50)",0,0,1,1
"(18, 50)",0,1,1,1
"(19, 50)",1,0,1,0
"(20, 50)",1,1,0,1
"(21, 50)",0,1,1,1
"(22, 50)",1,0,1,1
"(23, 50)",1,1,1,1
"(24, 50)",1,0,1,0
"(25, 50)",0,1,0,1
"(26, 50)",1,0,1,0
"(27, 50)",1,0,0,1
"(28, 50)",1,1,1,0
"(29, 50)",1,1,0,0
"(30, 50)",1,0,0,1
"(31, 50)",1,0,1,0
"(32, 50)",1,0,0,1
"(33, 50)",0,1,1,1
"(34, 50)",0,0,1,1
"(35, 50)",0,1,1,1
"(36, 50)",0,1,1,0
"(37, 50)",1,1,0,1
"(38, 50)",0,0,1,1
"(39, 50)",0,1,1,1
"(40, 50)",1,1,1,0
"(41, 50)",1,1,0,1
"(42, 50)",1,0,1,0
"(43, 50)",1,0,0,1
"(44, 50)",0,0,1,1
"(45, 50)",0,1,1,1
"(46, 50)",0,0,1,0
"(47, 50)",1,1,0,0
"(48, 50)",1,1,0,0
"(49, 50)",0,1,0,0
"(50, 50)",1,1,0,1
"(51, 50)",0,0,1,1
"(52, 50)",1,0,1,0
"(53, 50)",1,1,0,0
"(54, 50)",1,1,0,0
"(55, 50)",0,1,0,0
"(56, 50)",1,1,0,1
"(57, 50)",0,0,1,1
"(58, 50)",1,1,1,1
"(59, 50)",1,0,1,0
"(60, 50)",1,1,0,1
"(61, 50)",1,0,1,0
"(62, 50)",1,1,0,0
"(63, 50)",1,1,0,1
"(64, 50)",0,0,1,1
"(65, 50)",1,0,1,1
